Dihydroneopterin aldolase (methanopterin)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
7,8 dihydropteroate synthase (methanopterin)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
beta-ribofuranosylaminobenzene 5'-phosphate synthase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
Gamma-F420-2:alpha-L-glutamate ligase cofF	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
Related to Dihydropteroate synthase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
duf556 family protein	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
COG1548 family protein	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
DUF447 family protein	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
COG1821 family protein	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
delta 1-pyrroline-5-carboxylate synthetase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
Archaeal flavoprotein COG1036	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
Triphosphoribosyl-dephospho-CoA synthetase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase related protein	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
GTP cyclohydrolase I (EC 3.5.4.16) type 1	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
GTP cyclohydrolase I (EC 3.5.4.16) type 2	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
Dihydroneopterin aldolase (EC 4.1.2.25)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
Queuosine biosynthesis QueD, PTPS-I	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
6-pyruvoyl tetrahydrobiopterin synthase (EC 4.2.3.12)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
Folate biosynthesis, PTPS-III	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
D-arabino-3-hexulose 6-phosphate formaldehyde lyase / 6-phospho-3-hexuloisomerase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin biosynthesis2
2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (EC 2.2.1.10)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
3-dehydroquinate synthase (EC 4.2.3.4)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
3,7-dideoxy-D-threo-hepto-2, 6-diulosonate synthase (EC 1.4.1.24)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
3-dehydroquinate dehydratase I (EC 4.2.1.10)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
Shikimate kinase I (EC 2.7.1.71)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
Shikimate kinase II (EC 2.7.1.71)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
Chorismate synthase (EC 4.2.3.5)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
beta-ribofuranosylaminobenzene 5'-phosphate synthase	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
4-hydroxybenzoate synthetase (chorismate lyase)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
Indolepyruvate oxidoreductase subunit IorB (EC 1.2.7.8)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
UPF0063 protein MJ0103	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
UbiD family decarboxylase, MJ1133 type	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
UPF0129 protein MJ1474	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
COG1821 family protein	Amino Acids and Derivatives	Aromatic amino acids and derivatives	MethanopterinAromatic
Transposase for insertion sequence-like element IS431mec	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Penicillin-binding protein PBP2a, methicillin resistance determinant MecA, transpeptidase	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Penicillin-binding protein 1A/1B (PBP1)	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Penicillin binding protein PBP4	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
tRNA-dependent lipid II--glycine ligase (FmhB)	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FemA, factor essential for methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FemB, factor involved in methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FemC, factor involved in methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FemD, factor involved in methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
LytH protein involved in methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
HmrA protein involved in methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
HmrB protein involved in methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FmtA protein involved in methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FmtB (Mrp) protein involved in methicillin resistance and cell wall biosynthesis	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FmtC (MrpF) protein involved in methicillin resistance	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FmhA protein of FemAB family	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
FmhC protein of FemAB family	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
D-alanyl transfer protein DltB	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
D-alanine--poly(phosphoribitol) ligase subunit 2 (EC 6.1.1.13)	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Poly(glycerophosphate chain) D-alanine transfer protein DltD	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
RNA polymerase sigma factor SigB	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Methicillin resistance regulatory sensor-transducer MecR1	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Methicillin resistance regulatory sensor-transducer MecR1, truncated	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Methicillin resistance repressor MecI	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Beta-lactamase regulatory sensor-transducer BlaR1	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Beta-lactamase repressor BlaI	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
HTH domain protein SA1665, binds to mecA promoter region	Virulence	Resistance to antibiotics and toxic compounds	Methicillin resistance in Staphylococci
Homoserine dehydrogenase (EC 1.1.1.3)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Homoserine O-succinyltransferase (EC 2.3.1.46)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Homoserine O-acetyltransferase (EC 2.3.1.31)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
O-acetylhomoserine sulfhydrylase (EC 2.5.1.49)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Cystathionine gamma-synthase (EC 2.5.1.48)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Cystathionine beta-lyase (EC 4.4.1.8)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Cystathionine gamma-lyase (EC 4.4.1.1)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Cystathionine beta-synthase (EC 4.2.1.22)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Betaine--homocysteine S-methyltransferase (EC 2.1.1.5)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Methionine synthase activation domain (EC 2.1.1.13)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Methionine ABC transporter ATP-binding protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Methionine ABC transporter permease protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Methionine ABC transporter substrate-binding protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Methionine transporter MetT	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
S-adenosylmethionine synthetase (EC 2.5.1.6)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Archaeal S-adenosylmethionine synthetase (EC 2.5.1.6)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
SAM-dependent methlytransferase YrrT	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
SAM-dependent methlytransferase UbiG	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
S-ribosylhomocysteine lyase (EC 4.4.1.21)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Adenosylhomocysteinase (EC 3.3.1.1)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Homoserine kinase (EC 2.7.1.39)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Homocysteine S-methyltransferase (EC 2.1.1.10)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Cystathionine beta-lyase, type II (EC 4.4.1.8)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Transmembrane component MtsC of energizing module of methionine-regulated ECF transporter	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Duplicated ATPase component MtsB of energizing module of methionine-regulated ECF transporter	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Substrate-specific component MtsA of methionine-regulated ECF transporter	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Serine acetyltransferase (EC 2.3.1.30)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Cysteine synthase (EC 2.5.1.47)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Methionine repressor MetJ	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Transcriptional activator MetR	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Predicted regulator of methionine metabolism, ArsR family	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Biosynthesis
Methionine ABC transporter ATP-binding protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Methionine ABC transporter permease protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Methionine ABC transporter substrate-binding protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Methionine transporter MetT	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Methionine gamma-lyase (EC 4.4.1.11)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
S-adenosylmethionine synthetase (EC 2.5.1.6)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
S-ribosylhomocysteine lyase (EC 4.4.1.21)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Adenosylhomocysteinase (EC 3.3.1.1)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Cystathionine beta-synthase (EC 4.2.1.22)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Cystathionine gamma-lyase (EC 4.4.1.1)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
2-Oxobutyrate oxidase, putative	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
2-Oxobutyrate dehydrogenase E1 (EC:1.2.4.1)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Degradation
5'-methylthioadenosine nucleosidase (EC 3.2.2.16)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Salvage
5-methylthioribose kinase (EC 2.7.1.100)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Salvage
5'-methylthioadenosine phosphorylase (EC 2.4.2.28)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Salvage
Methylthioribose-1-phosphate isomerase (EC 5.3.1.23)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Salvage
Methylthioribulose-1-phosphate dehydratase (EC 4.2.1.109)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Salvage
2,3-diketo-5-methylthiopentyl-1-phosphate enolase (EC 5.3.2.5)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Salvage
2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase (EC 3.1.3.87)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Salvage
2,3-diketo-5-methylthiopentyl-1-phosphate enolase-phosphatase (EC 3.1.3.77)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine Salvage
